date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-06-18, Lead Process Manager,Bangalore,Current Employee,Awesome company it is good one,"Awesome company it is good one
","Hire lots of third party employee
Advice to Management
All good
Be the first to find this review helpful
Helpful
Share
Repor","All good
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-06-18, Anonymous,Mumbai,"Current Employee, more than 1 year",Employee benefits,"Great place to work fun place all is good
","Nothing if you are hard working employee
Advice to Management
Na
Be the first to find this review helpful
Helpful
Share
Repor","Na
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-06-17, Technical Lead,,Former Employee,Great place to work,"Work life balance is good
","Nothing to mention as such.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-06-16, Senior Architect,"Basingstoke, England, England","Former Employee, more than 8 years","OK, but challenging management","Amazing people, good products and a strong culture
","Managed to keep the stock price up, not always to keep customers happy
Advice to Management
Remember where the money comes from and stop being so short-term focussed
Be the first to find this review helpful
Helpful
Share
Repor","Remember where the money comes from and stop being so short-term focussed
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Agree,N/A,Disagree
2021-06-15, Software Engineer,Bangalore,"Former Employee, more than 1 year",Good learning opportunities,"Good work and great scope for learning, especially in machine learning domain
","Salary is not great as compared to competitors like Samsung.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Neutral,Agree
2021-06-15, Customer Service Coordinator,Dubai,Current Employee,Customer Service Division,"Helping the Company to develop their projects and sales in The Middle East and Africa
","Helping the Company to develop
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-06-12, Trade Marketing Associate,"Gurgaon, Haryana, Haryana","Current Employee, more than 5 years",best company,"Good and Friendly environment to work, very supportive management and colleagues.
","sometimes work pressure make you crazy 🤪
Advice to Management
a sports day should be there in every month
Be the first to find this review helpful
Helpful
Share
Repor","a sports day should be there in every month
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-06-12, Manager,Singapore,"Former Employee, more than 1 year",Good work median pay,"Good opportunity to work and grow
","Low pay comparing to othets
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-06-10, Senior Consultant,,Former Employee,Good company to start your carrer,,"ltant 
Recommend
CEO Approval
Business Outlook
Pros
Flexible culture , innovation, good management
Cons
Nothing much , I enjoyed working here
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-06-08, Senior Marketing Communications Manager,"Beijing, Beijing, Beijing","Current Employee, more than 10 years",Working in a Fortune 500 company can learn a lot,"Good life and work balance
","Salary is relative lower than the market rate
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-06-06, Marketing,,"Current Employee, more than 5 years","slow career growth, no focus on retention","Perks and discounts and benefit schemes
","Almost no career growth or pay hike. No focus on retention.
Advice to Management
Put employees first
Be the first to find this review helpful
Helpful
Share
Repor","Put employees first
Be the first to find this review helpful
Helpful
Share
Repor",2.0,Disagree,N/A,N/A
2021-06-05, Engineer,Perai,"Current Employee, more than 1 year",salary,"Quite good for fresh grad
","Very good company and suitable for all
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-06-03, Front Desk Receptionist/Administrative Assistant,"Glassell Park, CA","Former Employee, less than 1 year",You'll be happy to be working here,"Great pay, excellent benefits, creative culture.
","You'll miss working here once you're gone.
Advice to Management
None.
Be the first to find this review helpful
Helpful
Share
Repor","None.
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-06-02, Project Manager,Bangalore,"Current Employee, more than 3 years",13 year exp,"good company for enjoying life
","lots of politics in company
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Agree
2021-05-31, Sales Specialist,Seoul,"Former Employee, more than 1 year",So so,"Stable, easygoing, good life/work balance
","Lack of incentive for growth, static, boring
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Agree,N/A,Disagree
2021-05-31,Anonymous,,Former Employee,Good,"Friendly and supportive colleagues.
great work environment
","none that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-31, Sales,Buenos Aires,Former Employee,OK,"Good job quality and payment
","I didnt see disadvantages in this job
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-31, Accountant,"New York, NY",Former Employee,Good culture,"Work life balance is good
","Middle management could sometimes be blind sided
1 person found this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-31, Senior Software Developer,,Current Employee,Great work,"great work,life balance,positive working environment
","none that i can think
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-31, Human Resources,Bangalore,Current Employee,Work Culture,"Approachable Management and supporting employees
","Nothing which i saw was negative
Advice to Management
Increase internal opportunities or movement
Be the first to find this review helpful
Helpful
Share
Repor","Increase internal opportunities or movement
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-05-31,Anonymous,Bangalore,"Current Employee, more than 5 years",Work Culture,"Approachable Management and cool environment
","Nothing which I can point out
Advice to Management
the internal movement to be promoted
Be the first to find this review helpful
Helpful
Share
Repor","the internal movement to be promoted
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-05-31, Marketing Specialist,Budapest,Current Employee,"Great team, not so great salary","Great team, great office atmosphere
","mediocre salary and sometimes management is hard on you
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-05-30, Product Marketing Manager,Singapore,Current Employee,na,"good learning in any aspects
","very political in the office
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,Disagree,Neutral,Disagree
2021-05-28, Legal Assistant,"Los Angeles, CA","Current Employee, more than 5 years",Great benefits and fabulous place to work,"Great benefits, room for growth, congenial co-workers.
","Big company, sometimes don't agree with executives at the top and the decisions they make.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-27, Marketing Manager,Buenos Aires,"Current Employee, more than 10 years",Great Place to work,"Great teams, Good enviroment, Allways with the oportunity to learn
","it´s a very big company with many process, sometimes too manual.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-05-27, Software Engineer,Thiruvananthapuram,Current Employee,Good place,"Work culture is good for career
","Nothing seems problem with work place
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-05-27, Project Manager,Tokyo,"Former Employee, more than 3 years",Exellent Job,"Good salary, Flexible, Easy to commute
","Hard work, extra time work
Advice to Management
Exellent company
Be the first to find this review helpful
Helpful
Share
Repor","Exellent company
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,Agree,Agree
2021-05-24, Graphic Designer,,Current Employee,A recommend,"Very professional workspace and colleagues
","Not that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-05-23, Senior Specialist,Taipei,"Former Employee, more than 3 years",Great company,"Nice bonus and benefits for employees
","There are too many cautious and overlapping processes need to follow
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-05-22, Marketing Executive,New Delhi,"Former Employee, more than 5 years",Company culture,"Good Company culture and Growth, learning opportunities
","Low salary package compared to industry standards
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,N/A,Agree
2021-05-21, IT Consultant,Singapore,Current Employee,Overall good company,,"ltant in Singapore
Recommend
CEO Approval
Business Outlook
Pros
Nice place and environment to work
Cons
Need to fit to their culture
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-05-20, Technical Support Specialist,"Richmond Hill, ON",Current Employee,Good,"Hands on with the latest technology.
","Can get very busy at times.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
