date,employee_title,location,employee_status,review_title,pros,cons,advice_to_mgmt,rating_overall,recommends,positive_outlook,approves_of_CEO
2021-09-17, Solutions Architect,Bangalore,"Current Employee, more than 8 years",No growth opportunity,"No growth opportunity.
Low salary scale.
","Work life balance is good
Advice to Management
Please read and take the yearly survey seriously.
Be the first to find this review helpful
Helpful
Share
Repor","Please read and take the yearly survey seriously.
Be the first to find this review helpful
Helpful
Share
Repor",3.0,Disagree,Agree,Disagree
2021-09-17, Enterprise Solution Architect,Manama,Current Employee,Lacking Opportunity,"It’s a massive company and leading the 5G space world wide
","Frequent chopping and changing in leadership causing disruption and disturbance.
Be the first to find this review helpful
Helpful
Share
Repor",,3.0,N/A,N/A,N/A
2021-09-17,Anonymous,,Current Employee,Good place to work,"- nice environment
- WFH and vacation days
","none that I can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-16, Integration Engineer,,"Former Employee, more than 1 year",Great company to work for,"- Friendly culture and environment
- Work from Home / Flexible ways of working
- Exposure to telco technology
","- Hard to get promotions
- Salary is average
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-16,Anonymous,,"Current Employee, more than 8 years",Excellent experience,"Resource development, good package, team work
","Outsourcing jobs, non tenured service
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-16, Senior Manager,Noida,"Current Employee, more than 5 years",Good company to work with,"Work life balance is good
","Salary is not that great
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-16, Senior Solutions Architect,Rio de Janeiro,"Former Employee, more than 10 years",Ericsson,"Nice working climate.
International networking
Career possibilities
","Too much cost driven
Slow. decisions processes
Advice to Management
Take care of competent employees in Brazil
Be the first to find this review helpful
Helpful
Share
Repor","Take care of competent employees in Brazil
Be the first to find this review helpful
Helpful
Share
Repor",5.0,Agree,N/A,Agree
2021-09-16, Software Engineer,"Stockholm, Stockholm, Stockholm",Current Employee,Good comapany,"At Ericsson there is very nice working environment
","At Ericsson yearly salary raise is less
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-16, Systems Manager,Gothenburg,"Current Employee, more than 3 years","Diversity, security and flexibility in a workplace","Flexible working hours, job security and a culture that is hands-off. There are pretty decent opportunities to relocate and grow internally within the company, changing positions etc. Highly diverse with lots of international colleagues.
","Salary is a non-competitive vs smaller companies or (some) start-ups, especially the IT sector jobs.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-15, Product Manager,,"Former Employee, more than 3 years",Good company,"great technology, good people, teamwork, best benefits
","Big company politics, deadlines are not negotiable so some stress
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-09-15, Project Officer,Sydney,Former Employee,Great Place to work,"Employee Friendly organization with structured Futuristic view
","Monopolies of Line managers over assigning tasks
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Neutral,Agree
2021-09-15, Senior Specialist,Chennai,"Current Employee, more than 10 years",Salary review,"Good work culture, employee privileges are awesome
","Saturation at higher job levels
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,Agree,N/A
2021-09-15, Senior Solution Integrator,Calcutta,"Current Employee, more than 3 years",Employee Friendly Company,"I have been working now 2 years in Ericsson. The best thing I like about Ericsson is the transparency from management. Be it Bad or Good. They share both. This enhance the confidence of the employees.
The next thing I can speak is about the caring nature of the Company. The top management really values all employees and their wellbeing. During this pandemic they thought about the general challenges faced by us employees for Working From Home. They tried their best to keep us well both physically and mentally. Starting from WiFi Bills to proper furniture for working. Ericsson gave us everything we need.
Work Life Balance is generally there. Though it depends on the customers and Project. But, on long term Yes it is there.
Number of Paid Holidays is one of the best in the industry. As per the Company’s policy you will be entitled to 12 days Casual Leave and 25 days of Privilege/ Earned Leaves. These will be pro-rated in case you join any time during the year. The Company also provides 12 festival / public holidays including national holidays.
If you have to work on any holiday then they pay you 2*Normal day payment. If you need to work on National Holiday then they pay you 3* Normal day Payment. This is a very good policy for cases where we are bound to work on Holidays due to any urgent work.
","Salary Revisions are less for higher Compare Ratio people. Suppose you join Ericsson with already a high package as per your designation then you will get less % appraisals till your next promotion. After promotion you would get good hikes though. But, till then you have to manage with single digit % hikes.
Advice to Management
It would be great if Salary Revisions are bit more for more eligible employees at least even if the Compare Ratio is above 100 %. This would prevent Brain Drain from Ericsson. Please give a serious thought about it.
Be the first to find this review helpful
Helpful
Share
Repor","It would be great if Salary Revisions are bit more for more eligible employees at least even if the Compare Ratio is above 100 %. This would prevent Brain Drain from Ericsson. Please give a serious thought about it.
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Agree
2021-09-15,Anonymous,,"Current Employee, more than 3 years",Overall Nice Company,"Flexibility, No Micro management, Big organization hence plenty of internal opportunities for horizontal growth
","Not sure if it is axons these days, but individuals need to work on their vertical growth of their own
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-15,Anonymous,Cairo,"Former Employee, more than 8 years",Fantastic,"Strong culture
Sustainable organization
Innovative RnD
E2E portfolio
People
","No competitive packages
Line management qualifications need to be standardized
Advice to Management
HR should do employee packages market surveys to meet other peer companies
Be the first to find this review helpful
Helpful
Share
Repor","HR should do employee packages market surveys to meet other peer companies
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,Agree,Neutral
2021-09-15, Junior Cyber Security Analyst,"Santo André, São Paulo, São Paulo",Current Employee,Junior Cyber Security Analyst,"A lot of room to develop yourself in Cyber Security.
","Until now, I can't think in any Cons of working in this job.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,N/A,Agree
2021-09-15, Senior ICT Engineer,,"Former Employee, more than 5 years",Good Company,"good company and culture as per the present situation
","If you stay long time then you feel like underpaid . Salary correction in on paper only .
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-15, Internship,Bangalore,"Current Employee, less than 1 year",Data Science Internship Review,"Good work environment. And helpful senior's
","Nothing, as it is my first job experience.
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,N/A
2021-09-15,Anonymous,Madrid,"Current Employee, more than 10 years",Great place to work,"Worl leader, a great place to worl
","Salaries not that high as expected
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-15, Manager,New Delhi,"Current Employee, more than 10 years",Competence Area Manager,"Has a Good Work culture
","Offers less salary to employees
Advice to Management
Increase in payscale
Be the first to find this review helpful
Helpful
Share
Repor","Increase in payscale
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,Agree
2021-09-15, SSI,Calcutta,Former Employee,SSI Salary,"Good Work culture, Good ways of working
","Compensation is not good in terms of per year.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,N/A,N/A,N/A
2021-09-15, Software Enginerring Analyst,,"Current Employee, more than 8 years",Engineer,"Good company to make career
","No cons observed there by the way
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,Agree,Agree,Agree
2021-09-14, Integration Engineer,"Dublin, Dublin","Current Employee, more than 5 years",Good Company to work for,"Great company to work for
","Not much time for a work life balance.
Be the first to find this review helpful
Helpful
Share
Repor",,4.0,Agree,Agree,Agree
2021-09-14, Senior Support Engineer,Beirut,Current Employee,great,"great place to work at
","no cons that i can think of
Be the first to find this review helpful
Helpful
Share
Repor",,5.0,N/A,N/A,N/A
2021-09-14, Solution Integrator,Calcutta,"Current Employee, more than 1 year",Great work culture but less in compensation,"Great work culture, environment, technology stacks and team building
","Compensation system needs to restructured. It is far behind the other leading companies
Advice to Management
Need to provide more earning opportunities, specially onsite scopes
Be the first to find this review helpful
Helpful
Share
Repor","Need to provide more earning opportunities, specially onsite scopes
Be the first to find this review helpful
Helpful
Share
Repor",4.0,Agree,N/A,N/A
